state,gender,age,political_attn,pid...Selected.Choice,pid...Other.party..please.specify.below....Text,pid_dem,pid_rep,pid_ind,ideo_3...Selected.Choice,ideo_3...Other..please.specify.below....Text,lib_branch,con_branch,mod_branch,education,colleges_closed,kara_gpa,kara_work,james_gpa,james_cf,pk_kennedy,pk_mcconnell,pk_vegas,pk_ssmlegal,race,relig,sleep,prosthetic,blind,deaf,gang_resp,gang_fam,trolling,Thanks.for.helping.us.with.our.academic.research.project..OPTIONAL..Any.last.comments.,saw_captcha,cf_race,cf_spouse,cf_relig,cf_policy,party_assn,inparty,outparty,pcomp,comp_order,viz_cond,comp_party,saw_fts,pid7,ideo7,ideo3,pid3,apivoid.anonymity.is_vpn,blacklisted,missing_ip,duplicated,foreign_ip,funny_ip,counts,troll_count_2,untrustworthy
11,2,3,1,2,,NA,2,NA,3,,NA,2,NA,2,2,2,3,3,3,1,1,1,4,1,1,0,0,0,0,0,0,1,Interesting survey. ,1,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,0,6,6,conservative,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
47,2,5,10,2,,NA,1,NA,3,,NA,1,NA,3,5,2,3,1,2,1,1,1,4,1,1,0,0,0,0,0,0,1,Interesting.,1,black,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,outparty,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,7,7,conservative,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
5,1,1,8,2,,NA,1,NA,1,,1,NA,NA,4,1,3,1,4,3,1,1,4,4,1,3,0,1,1,1,1,1,2,NILL,1,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,outparty,REPUBLICANS,DEMOCRATS,visual,,demsreps_real,,0,7,1,liberal,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
11,2,3,6,3,,NA,NA,1,3,,NA,2,NA,5,4,2,3,3,1,1,2,1,4,1,2,0,0,1,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,inparty,REPUBLICANS,DEMOCRATS,representative,party_first,,Republican,1,5,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
14,2,1,6,1,,2,NA,NA,1,,2,NA,NA,4,3,1,3,2,1,3,1,1,3,3,8,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,inparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,2,1,9,3,,NA,NA,2,1,,1,NA,NA,4,1,1,2,2,2,4,2,4,2,1,3,0,0,0,0,0,1,2,NO COMMENTS,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,1,4,1,liberal,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
19,2,2,4,2,,NA,2,NA,2,,NA,NA,3,4,3,1,3,1,2,NA,3,3,4,1,1,0,0,1,0,0,0,1,,0,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,1,6,5,conservative,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE
10,2,2,10,2,,NA,1,NA,3,,NA,1,NA,5,1,1,3,2,3,NA,NA,1,3,1,3,0,0,0,0,0,0,1,all good,1,white,Karen,coaches his son's youth sports teams,anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,reps,,0,7,7,conservative,republican,NA,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
23,2,2,6,1,,1,NA,NA,1,,1,NA,NA,5,2,2,2,2,3,1,1,2,4,1,9,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,student government,inparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,2,6,2,,NA,1,NA,3,,NA,1,NA,4,2,3,2,3,3,1,1,3,3,1,3,0,0,0,0,0,0,2,Good,0,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,7,conservative,republican,NA,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
32,1,2,8,3,,NA,NA,3,1,,2,NA,NA,3,1,1,2,2,1,1,1,3,4,"1,6",13,0,0,0,0,0,0,1,That was a strange mix of questions at the end.  Thanks.,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,0,3,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
36,2,1,7,1,,1,NA,NA,1,,1,NA,NA,4,4,2,3,3,2,1,1,3,4,1,10,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,0,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,1,1,1,,2,NA,NA,2,,NA,NA,1,3,2,2,3,1,1,NA,NA,1,2,"1,2",3,0,0,0,0,0,0,1,I enjoyed doing this survey! Thanks.,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,demsreps_real,,0,2,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,2,9,2,,NA,2,NA,2,,NA,NA,3,4,2,1,3,2,2,NA,3,1,3,2,3,0,0,0,0,0,0,3,good,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,1,6,5,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
15,2,2,10,3,,NA,NA,3,1,,2,NA,NA,3,3,1,3,1,2,1,1,1,4,1,9,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,usa,,0,3,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
7,2,1,6,1,,2,NA,NA,1,,2,NA,NA,4,3,2,3,1,2,NA,2,1,NA,1,9,0,0,0,0,0,0,1,,1,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,2,2,2,1,,1,NA,NA,3,,NA,2,NA,4,2,1,2,2,2,NA,NA,3,2,2,13,0,0,0,0,0,0,3,,0,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,inparty,DEMOCRATS,REPUBLICANS,visual,,dems,,1,1,6,conservative,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,1,8,1,,1,NA,NA,1,,1,NA,NA,5,1,1,2,1,2,1,1,1,4,2,1,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,visual,,reps,,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
11,2,1,5,1,,2,NA,NA,1,,1,NA,NA,4,3,3,3,3,1,1,1,1,4,2,8,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,anti-tax demonstrations,control_neg,DEMOCRATS,REPUBLICANS,visual,,demsreps_eq,,1,2,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
3,1,4,10,2,,NA,1,NA,3,,NA,1,NA,5,1,2,2,1,1,1,1,1,4,1,4,0,0,0,0,0,0,1,Thank you.,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,dems,,1,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
21,1,3,7,3,,NA,NA,3,2,,NA,NA,2,5,3,1,3,1,2,1,1,1,4,1,8,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,demsreps_eq,,1,3,4,moderate,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
34,1,1,1,3,,NA,NA,2,2,,NA,NA,2,4,2,1,2,2,1,NA,2,1,4,1,9,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,anti-tax demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,reps,,1,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
34,2,4,8,2,,NA,1,NA,3,,NA,1,NA,3,4,2,3,2,2,4,1,2,NA,1,1,0,0,0,0,0,0,1,good luck in your research!,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,outparty,REPUBLICANS,DEMOCRATS,visual,,usa,,0,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,1,4,9,4,Libertarian,NA,NA,2,2,,NA,NA,1,5,1,1,3,3,2,3,1,1,4,1,8,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,0,NA,3,liberal,,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
41,1,1,10,1,,1,NA,NA,1,,1,NA,NA,4,1,1,2,1,2,1,3,2,2,1,3,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,dems,,0,1,1,liberal,democrat,NA,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
6,2,3,10,1,,2,NA,NA,1,,2,NA,NA,4,2,2,3,1,2,1,1,1,NA,1,2,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,student government,outparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
16,1,1,8,3,,NA,NA,3,2,,NA,NA,1,3,1,2,3,3,2,2,1,1,4,1,9,0,0,0,0,0,0,1,Thank you!,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,0,3,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,5,8,2,,NA,1,NA,2,,NA,NA,2,2,2,2,3,2,3,1,1,1,NA,1,1,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,1,2,7,2,,NA,1,NA,3,,NA,1,NA,5,2,2,2,3,1,3,1,1,4,2,3,0,0,0,0,0,0,5,,1,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,dems,,1,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,2,4,9,2,,NA,1,NA,3,,NA,2,NA,3,4,2,1,1,2,1,1,2,4,"1,2,4",13,0,0,0,0,0,0,1,"I apologize if my answers about what constitutes the Democrat party were different from one page to the next. I tried to ""re-feel"" what I thought was accurate but I only have a vague notion about what makes up their political group.",1,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,0,7,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,2,6,1,,1,NA,NA,1,,1,NA,NA,3,1,2,1,2,3,NA,NA,2,4,1,8,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,outparty,DEMOCRATS,REPUBLICANS,visual,,usa,,1,1,1,liberal,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
14,2,1,9,1,,1,NA,NA,1,,2,NA,NA,5,1,2,3,2,1,4,1,3,4,1,3,0,0,0,0,0,0,1,,0,black,Karen,coaches his son's youth sports teams,anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,0,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
1,1,1,7,3,,NA,NA,1,2,,NA,NA,1,5,4,2,1,2,2,1,1,1,NA,1,2,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,0,5,3,liberal,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
1,2,5,9,1,,2,NA,NA,1,,2,NA,NA,5,1,1,3,1,3,3,1,1,3,1,1,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,visual,,demsreps_real,,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
31,1,2,5,4,economically i support republican policies.  socially i support democratic policies.  generally speaking,NA,NA,2,2,,NA,NA,2,4,3,2,3,1,2,NA,2,1,2,1,8,0,0,1,0,0,0,1,for the record my answer about loyal republicans would also apply to loyal democrats.  in general i feel almost all politicians are loyal to their big money backers.  not their constituents.  ,1,white,Keith,coaches his son's youth sports teams,student government,inparty,REPUBLICANS,DEMOCRATS,visual,,usa,,0,NA,4,moderate,,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
33,1,1,7,1,,1,NA,NA,3,,NA,2,NA,4,2,1,3,1,1,1,1,2,4,1,3,0,0,0,0,0,1,1,Nice study,0,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,1,1,6,conservative,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
14,1,1,8,1,,1,NA,NA,1,,2,NA,NA,4,1,1,3,1,2,1,1,1,4,1,8,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,dems,,1,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
32,1,2,8,3,,NA,NA,3,1,,2,NA,NA,3,2,1,2,1,2,1,1,1,NA,1,9,0,0,0,0,0,0,1,Everything went smoothly.,1,white,Karen,coaches his son's youth sports teams,living-wage demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,1,3,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
39,2,1,7,1,,1,NA,NA,1,,1,NA,NA,3,1,1,3,2,2,3,1,1,4,1,9,0,0,0,0,0,0,2,,0,white,Keith,coaches his son's youth sports teams,student government,outparty,DEMOCRATS,REPUBLICANS,visual,,usa,,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
31,2,4,8,3,,NA,NA,3,1,,2,NA,NA,2,3,2,3,2,3,1,2,1,4,1,13,0,0,0,0,0,0,1,"In general, i feel like a lot of what happens in politics happens in secret meetings behind closed doors. I think the meeting comes about from good intentions, but dirty pool is how it's played in politics, so i suspect there is more bribery and blackmailing going on than the general public is aware of. ",1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,reps,,1,3,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
34,2,2,6,1,,2,NA,NA,1,,2,NA,NA,3,5,1,2,1,2,1,3,1,3,1,3,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,dems,,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,2,6,2,,NA,2,NA,2,,NA,NA,1,4,1,2,1,2,1,1,1,1,3,1,3,0,0,0,0,0,0,2,,0,black,Karen,coaches his son's youth sports teams,living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,6,3,liberal,republican,NA,TRUE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
10,2,1,2,3,,NA,NA,1,2,,NA,NA,2,3,3,2,3,2,2,1,1,1,2,"1,6",13,0,0,0,0,0,0,NA,,1,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,1,5,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
47,1,1,2,2,,NA,2,NA,3,,NA,2,NA,5,4,1,2,1,2,NA,NA,NA,NA,1,2,0,0,0,0,0,0,1,,0,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,0,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,2,6,2,,NA,2,NA,1,,2,NA,NA,4,2,1,1,1,3,4,2,1,2,4,3,0,0,0,0,0,0,1,interezante encuesta,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,REPUBLICANS,DEMOCRATS,visual,,reps,,1,6,2,liberal,republican,NA,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE
28,1,2,7,1,,1,NA,NA,1,,1,NA,NA,4,2,1,2,2,2,4,1,3,2,1,3,0,0,0,0,0,0,1,Thank you!,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,usa,,1,1,1,liberal,democrat,NA,TRUE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
30,1,4,8,3,,NA,NA,2,2,,NA,NA,2,4,4,3,2,2,1,1,2,1,4,1,3,0,0,0,0,0,0,1,Nope,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_neg,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,1,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,5,9,3,,NA,NA,3,1,,2,NA,NA,4,3,2,3,3,3,1,3,1,2,1,6,1,0,0,0,0,0,1,no comments,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,1,3,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
22,2,3,4,2,,NA,2,NA,3,,NA,2,NA,2,4,3,3,3,1,NA,NA,NA,NA,1,3,0,0,0,0,0,0,1,Thank you and be well!,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,dems,,1,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
39,1,1,2,1,,2,NA,NA,1,,2,NA,NA,4,5,2,3,3,1,3,1,1,3,1,9,0,0,0,0,0,0,1,,0,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,reps,,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
9,2,1,7,1,,1,NA,NA,1,,1,NA,NA,3,2,2,3,2,2,1,1,1,3,1,8,0,0,0,0,0,0,2,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_neg,DEMOCRATS,REPUBLICANS,visual,,usa,,0,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
23,2,2,4,1,,1,NA,NA,2,,NA,NA,1,4,2,1,2,1,3,NA,1,2,NA,1,5,0,0,0,0,0,0,1,Thanks,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,0,1,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
40,2,2,6,1,,1,NA,NA,3,,NA,2,NA,3,1,1,3,1,2,NA,NA,1,3,1,13,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,0,1,6,conservative,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
36,2,1,3,1,,2,NA,NA,1,,1,NA,NA,4,4,2,1,1,2,NA,NA,3,3,1,3,0,0,0,0,0,0,1,interesting,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,1,2,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,4,9,2,,NA,1,NA,3,,NA,2,NA,3,4,2,2,3,2,3,1,1,3,1,3,0,0,0,0,0,0,1,thank you for the survey,0,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
34,2,2,9,1,,1,NA,NA,1,,1,NA,NA,4,3,2,2,3,1,1,1,1,4,1,9,0,0,0,0,0,0,5,,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_pos,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,4,5,1,,1,NA,NA,1,,1,NA,NA,4,2,3,1,3,2,3,4,2,3,1,3,0,0,0,0,0,0,2,,1,black,Karen,coaches his son's youth sports teams,living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
21,2,2,5,1,,1,NA,NA,1,,1,NA,NA,4,2,2,3,2,1,1,1,2,NA,2,9,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,usa,,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,2,2,5,1,,1,NA,NA,2,,NA,NA,1,5,1,2,3,2,2,1,1,1,4,"4,6",3,0,0,0,0,0,0,1,I really enjoyed the conspiracy theory questions this morning! :),0,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,1,1,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
43,2,2,8,2,,NA,1,NA,3,,NA,1,NA,4,4,2,3,3,2,1,1,1,2,1,2,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,demsreps_real,,0,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,1,5,1,,1,NA,NA,1,,2,NA,NA,4,3,3,2,1,1,NA,NA,3,4,1,3,0,0,0,0,0,0,3,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,0,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
6,2,1,8,1,,1,NA,NA,1,,2,NA,NA,5,2,1,3,2,2,2,1,1,2,1,9,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,0,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
3,1,1,6,1,,2,NA,NA,1,,2,NA,NA,4,3,2,2,1,2,1,2,1,3,1,8,0,0,1,0,0,0,2,,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,inparty,DEMOCRATS,REPUBLICANS,visual,,reps,,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
10,2,1,2,1,,2,NA,NA,1,,2,NA,NA,3,4,1,2,2,2,NA,NA,2,4,1,3,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,2,1,8,2,,NA,2,NA,2,,NA,NA,2,4,3,2,3,2,2,1,2,1,NA,1,4,0,0,0,0,0,0,1,,0,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,1,6,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
39,2,3,0,2,,NA,2,NA,3,,NA,2,NA,4,2,2,3,3,3,2,2,2,1,1,2,0,0,0,0,0,0,2,"I take my work seriously but I could care less with politics. I honestly don't know why or what makes republicans intelligent. we are all smart to different degrees has nothing to do with politics. 
Otherwise all my answers are true.",1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,0,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
